processing_order,source_message_id,segment_id,segment_name,market_group,created_at,updated_at,edited_at,raw_text,normalized_text,normalized_text_hash,record_type,action_label,action_scope,symbol_group,symbol_raw,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,quantity_is_default,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,label_reason,percentage_semantics,exact_duplicate_count,exact_duplicate_rank,is_exact_duplicate,production_status
488,6a22d3d1109e0591bbf706e8,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-05T13:49:05.412Z,2026-06-05T13:49:05.412Z,,Positional traders hold amd for next week,Positional traders hold amd for next week,b4ee4a3d56bb38a4,TRADE_UPDATE,HOLD_POSITION,SINGLE_INSTRUMENT,,amd,AMD,"[""AMD""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,False,False,True,0.97,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold instruction; no quantity change.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
489,6a22d433109e0591bbf70729,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-05T13:50:43.272Z,2026-06-05T13:50:43.272Z,,Positional traders hold nasdaq with SL 29700,Positional traders hold nasdaq with SL 29700,03a48500ebdc24bf,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,nasdaq,NASDAQ,"[""NASDAQ""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,29700.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
490,6a22d443109e0591bbf70736,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-05T13:50:59.626Z,2026-06-05T13:50:59.626Z,,Positional traders hold Russell with SL 2870,Positional traders hold Russell with SL 2870,ee1286606942574d,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,Russell,RUSSELL,"[""RUSSELL""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,2870.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
491,6a22d776109e0591bbf707d4,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-06-05T14:04:38.666Z,2026-06-05T14:04:38.666Z,,Book part profit in crude @90.70,Book part profit in crude @90.70,f73bcdbc6098d6bc,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,False,[90.7],90.7,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Part/partial profit means sell 25% of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
492,6a22e7ae109e0591bbf70ac3,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-05T15:13:50.776Z,2026-06-05T15:13:50.776Z,,Positional traders hold nasdaq with SL 29500,Positional traders hold nasdaq with SL 29500,275a6d960c97b4cd,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,nasdaq,NASDAQ,"[""NASDAQ""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,29500.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
493,6a22f115109e0591bbf70caf,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-05T15:53:57.588Z,2026-06-05T15:53:57.588Z,,Buy NVDA @ 208.84 & 201 with S/L 195 for target 220-230,Buy NVDA @ 208.84 & 201 with S/L 195 for target 220-230,14144c2b5ed54717,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,NVDA,NVDA,"[""NVDA""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,"[208.84, 201.0]",208.84,195.0,"[220.0, 230.0]",220.0,230.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
494,6a231f85109e0591bbf70ee2,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-05T19:12:05.308Z,2026-06-05T19:12:05.308Z,,The stop loss has been triggered in indices. People who have quit their positions may reenter into 30% long positions at the US closing.,The stop loss has been triggered in indices. People who have quit their positions may reenter into 30% long positions at the US closing.,c4390d1636e87514,TRADE_UPDATE,MARKET_COMMENTARY,NONE,,,,[],MAY,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,False,False,False,0.75,True,REVIEW_REQUIRED,RULE_BASED_AND_CURATED,General long recommendation/commentary.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,MANUAL_OR_CONTEXT_REVIEW
495,6a26109f109e0591bbf71759,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-08T00:45:19.535Z,2026-06-08T00:45:19.535Z,,Continue holding long positions in indices until Tuesday.,Continue holding long positions in indices until Tuesday.,0b055c69a2a97ea5,TRADE_UPDATE,MARKET_COMMENTARY,NONE,,,,[],,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,False,False,False,0.75,True,REVIEW_REQUIRED,RULE_BASED_AND_CURATED,General long recommendation/commentary.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,MANUAL_OR_CONTEXT_REVIEW
496,6a2610ea109e0591bbf71767,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-06-08T00:46:34.294Z,2026-06-08T00:46:34.294Z,,Buy copper @6.28 with SL 6.20 for target 6.40-6.50,Buy copper @6.28 with SL 6.20 for target 6.40-6.50,589b68d4ce1d6196,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,copper,COPPER,"[""COPPER""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[6.28],6.28,6.2,"[6.4, 6.5]",6.4,6.5,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
497,6a261110109e0591bbf71774,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-06-08T00:47:12.129Z,2026-06-08T00:47:12.129Z,,Sell crude @ 92.55 & 94.50 with SL 95.60 for target 90.50/89.50,Sell crude @ 92.55 & 94.50 with SL 95.60 for target 90.50/89.50,3f0c45dc1b450668,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,"[92.55, 94.5]",92.55,95.6,"[90.5, 89.5]",90.5,89.5,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Sell/short instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
498,6a261127109e0591bbf71782,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-06-08T00:47:35.700Z,2026-06-08T00:47:35.700Z,,Buy NG @ 3.18 with SL 3.00 for target 3.40,Buy NG @ 3.18 with SL 3.00 for target 3.40,34f08b1de17fb0be,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,NG,NATURAL_GAS,"[""NATURAL_GAS""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[3.18],3.18,3.0,[3.4],3.4,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
499,6a263850109e0591bbf718d3,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T03:34:40.880Z,2026-06-08T03:34:40.880Z,,buy copper @1334 sl 1324 tgt 1345-1355,buy copper @1334 sl 1324 tgt 1345-1355,3d3d111c337cb0c5,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,copper,COPPER,"[""COPPER""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[1334.0],1334.0,1324.0,"[1345.0, 1355.0]",1345.0,1355.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
500,6a263897109e0591bbf7194d,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T03:35:51.643Z,2026-06-08T03:37:46.367Z,2026-06-08T03:37:46.366Z,50% sell crude M @8920 sl 9100 tgt 8650-8550,50% sell crude M @8920 sl 9100 tgt 8650-8550,32c91f54b998e497,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,crude M,CRUDE_MINI,"[""CRUDE_MINI""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[8920.0],8920.0,9100.0,"[8650.0, 8550.0]",8650.0,8550.0,False,False,False,True,0.97,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Sell with stop/target opens a short allocation.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
501,6a2638bf109e0591bbf7198f,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T03:36:31.478Z,2026-06-08T03:36:31.478Z,,BUY NG @303.20 SL 294 TGT 310-320,BUY NG @303.20 SL 294 TGT 310-320,eeddcb34f5586ad8,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,NG,NATURAL_GAS,"[""NATURAL_GAS""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[303.2],303.2,294.0,"[310.0, 320.0]",310.0,320.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
502,6a263adf109e0591bbf71ab1,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:45:35.137Z,2026-06-08T03:45:35.137Z,,50% PROFIT BOOK IN SBIN @970,50% PROFIT BOOK IN SBIN @970,0129864a887213c6,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SBIN,SBIN,"[""SBIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[970.0],970.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
503,6a263af1109e0591bbf71b21,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:45:53.042Z,2026-06-08T03:45:53.042Z,,50% PROFIT BOOK IN UNIONBANK @165,50% PROFIT BOOK IN UNIONBANK @165,99f513bc491eb1f0,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,UNIONBANK,UNIONBANK,"[""UNIONBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[165.0],165.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
504,6a263b03109e0591bbf71bb3,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:46:11.394Z,2026-06-08T03:46:11.394Z,,50% PROFIT BOOK IN TMPV @388,50% PROFIT BOOK IN TMPV @388,4f77b2f800b99bec,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,TMPV,TMPV,"[""TMPV""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[388.0],388.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
505,6a263be6109e0591bbf71db2,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:49:58.303Z,2026-06-08T03:49:58.303Z,,BUY LT @3916 SL 3840 TGT 4000,BUY LT @3916 SL 3840 TGT 4000,250b7e5712ceafae,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,LT,LT,"[""LT""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[3916.0],3916.0,3840.0,[4000.0],4000.0,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
506,6a263c94109e0591bbf71e34,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:52:52.679Z,2026-06-08T03:52:52.679Z,,BUY IDFCFIRSTB@72.65 SL 71 TGT 75-77.50,BUY IDFCFIRSTB @72.65 SL 71 TGT 75-77.50,4744d879115b9c33,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,IDFCFIRSTB,IDFCFIRSTB,"[""IDFCFIRSTB""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[72.65],72.65,71.0,"[75.0, 77.5]",75.0,77.5,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
507,6a263d5c109e0591bbf71e4e,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T03:56:12.816Z,2026-06-08T03:56:12.816Z,,BUY KOTAKBANK @377.35 SL 371 TGT 385-388,BUY KOTAKBANK @377.35 SL 371 TGT 385-388,f6f2b7f7e75f9cc8,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,KOTAKBANK,KOTAKBANK,"[""KOTAKBANK""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[377.35],377.35,371.0,"[385.0, 388.0]",385.0,388.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
508,6a264a8d109e0591bbf722ab,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T04:52:29.400Z,2026-06-08T04:52:29.400Z,,FULL PROFIT BOOK IN UNIONBANK @165.35,FULL PROFIT BOOK IN UNIONBANK @165.35,9325b91d08eb927a,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,UNIONBANK,UNIONBANK,"[""UNIONBANK""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[165.35],165.35,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
509,6a264b1f109e0591bbf722e9,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T04:54:55.410Z,2026-06-08T04:54:55.410Z,,HOLD COPPER WITH SL 1320,HOLD COPPER WITH SL 1320,b3c8c2d8090d536a,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,COPPER,COPPER,"[""COPPER""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,1320.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
510,6a2653e6109e0591bbf7247f,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T05:32:22.947Z,2026-06-08T05:32:22.947Z,,HOLD SILVER WITH SL 240000,HOLD SILVER WITH SL 240000,c9d56149b14c8a8c,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,SILVER,SILVER,"[""SILVER""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,240000.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
511,6a265533109e0591bbf724ef,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T05:37:55.275Z,2026-06-08T05:37:55.275Z,,INTRADAY SL TOUCH IN GOLD & SILVER,INTRADAY SL TOUCH IN GOLD & SILVER,756f8eaee6b5d4ad,TRADE_ACTION,CLOSE_POSITION,MULTI_INSTRUMENT,,GOLD & SILVER,,"[""GOLD"", ""SILVER""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[],,,[],,,False,True,True,False,0.7,True,REVIEW_REQUIRED,RULE_BASED_AND_CURATED,Stop-loss hit closes current holding. Multiple instruments must be split into separate events.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,MANUAL_OR_CONTEXT_REVIEW
512,6a265605109e0591bbf72569,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-08T05:41:25.394Z,2026-06-08T05:41:25.394Z,,Positional SL for gold aug: 4278 & silver july: 65.70,Positional SL for gold aug: 4278 & silver july: 65.70,180b38f11e42c209,TRADE_UPDATE,UPDATE_STOP_LOSS,MULTI_INSTRUMENT,,gold aug,,"[""GOLD"", ""SILVER""]",AUG,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,True,True,False,0.7,True,REVIEW_REQUIRED,RULE_BASED_AND_CURATED,Standalone stop-loss update. Multiple instruments must be split into separate events.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,MANUAL_OR_CONTEXT_REVIEW
513,6a266460109e0591bbf727d8,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T06:42:40.546Z,2026-06-08T06:42:40.546Z,,BUY TMPV @389 SL 385 TGT 395-400,BUY TMPV @389 SL 385 TGT 395-400,a959138cf79b58ad,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,TMPV,TMPV,"[""TMPV""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[389.0],389.0,385.0,"[395.0, 400.0]",395.0,400.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
514,6a2668c9109e0591bbf728a6,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-08T07:01:29.799Z,2026-06-08T07:01:29.799Z,,Buy s&p500 @7394 with SL 7319 for target 745017490,Buy s&p500 @7394 with SL 7319 for target 745017490,23d5b9dd09f338e1,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,s&p500,SP500,"[""SP500""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[7394.0],7394.0,7319.0,[745017490.0],745017490.0,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
515,6a2668e3109e0591bbf728b3,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-08T07:01:55.252Z,2026-06-08T07:01:55.252Z,,Buy nasdaq @29060 with SL 28700 for target 29300-29500,Buy nasdaq @29060 with SL 28700 for target 29300-29500,6c36e13500fa5d29,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,nasdaq,NASDAQ,"[""NASDAQ""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[29060.0],29060.0,28700.0,"[29300.0, 29500.0]",29300.0,29500.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
516,6a2668fc109e0591bbf728ef,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-08T07:02:20.657Z,2026-06-08T07:02:20.657Z,,Buy Russell @2833 with SL 2790 for target 2870-2895,Buy Russell @2833 with SL 2790 for target 2870-2895,2031962a1764f2ce,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,Russell,RUSSELL,"[""RUSSELL""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[2833.0],2833.0,2790.0,"[2870.0, 2895.0]",2870.0,2895.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
517,6a266917109e0591bbf72903,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-08T07:02:47.201Z,2026-06-08T07:02:47.201Z,,Buy Dow @ 50695 with SL 50300 for target 51200,Buy Dow @ 50695 with SL 50300 for target 51200,9c0aa1924aafef35,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,Dow,DOW,"[""DOW""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[50695.0],50695.0,50300.0,[51200.0],51200.0,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
518,6a266b5f109e0591bbf7299e,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-08T07:12:31.411Z,2026-06-08T07:12:31.411Z,,50% PROFIT BOOK IN BEL@416,50% PROFIT BOOK IN BEL @416,eb0e05983ec14ef5,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,BEL,BEL,"[""BEL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[416.0],416.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
519,6a2679f6109e0591bbf72b55,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T08:14:46.339Z,2026-06-08T08:14:46.339Z,,50% SELL CRUDEMINI @9100 SL 9200 TGT 8800-8600,50% SELL CRUDEMINI @9100 SL 9200 TGT 8800-8600,ff85e43ea14d6670,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,CRUDEMINI,CRUDE_MINI,"[""CRUDE_MINI""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[9100.0],9100.0,9200.0,"[8800.0, 8600.0]",8800.0,8600.0,False,False,False,True,0.97,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Sell with stop/target opens a short allocation.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
520,6a269223109e0591bbf72f00,6a20c6ae59359ea1faef274f,Indian Indices,INDIA_INDEX,2026-06-08T09:57:55.334Z,2026-06-08T09:57:55.334Z,,AGAIN  BUY NIFTY @23145 SL 23000 TGT 23350-23450,AGAIN BUY NIFTY @23145 SL 23000 TGT 23350-23450,bce9cb1e505921c5,TRADE_ACTION,ADD_LONG,SINGLE_INSTRUMENT,,NIFTY,NIFTY,"[""NIFTY""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[23145.0],23145.0,23000.0,"[23350.0, 23450.0]",23350.0,23450.0,False,False,False,True,0.97,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit additional long entry.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
521,6a269ee8109e0591bbf730ec,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-08T10:52:24.017Z,2026-06-08T10:52:24.017Z,,50% Profit Book in copper @ 1335,50% Profit Book in copper @ 1335,6c226cc108672031,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,copper,COPPER,"[""COPPER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[1335.0],1335.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
522,6a269f18109e0591bbf731a8,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-06-08T10:53:12.298Z,2026-06-08T10:53:12.298Z,,50% Profit Book in copper @ 6.35,50% Profit Book in copper @ 6.35,312a9ccb1233fdb4,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,copper,COPPER,"[""COPPER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[6.35],6.35,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
